Security,Brokerage,Built-up area,Bathrooms,Age of property,Price,School Time,School Distance,Hospital Time,Hospital Distance,Railway Time,Railway Distance,Area,City
147000.0,26684000,1112.0,2.0,6.0,28226.0,3,2.1,5,1.6,15,11.1,Bejai,Mangalore
255000.0,10814000,1114.0,1.0,12.0,41034.0,4,2.4,4,0.4,15,11.1,Bejai,Mangalore
342000.0,19521000,1626.0,1.0,9.0,39500.0,4,1.2,2,2.1,15,11.1,Derebail,Mangalore
75000.0,17985000,1117.0,3.0,8.0,32347.0,1,1.1,5,2.8,15,11.1,Bejai,Mangalore
250000.0,37457000,1118.0,2.0,5.0,34908.0,4,0.3,2,2.6,15,11.1,Bejai,Mangalore
225000.0,28761000,1119.0,3.0,0.0,25187.0,4,2.0,2,0.4,15,11.1,Bejai,Mangalore
350000.0,39519000,1634.0,2.0,10.0,25699.0,4,0.6,5,2.8,15,11.1,Bejai,Mangalore
193000.0,12907000,1640.0,3.0,4.0,27756.0,1,2.5,1,1.9,15,11.1,Derebail,Mangalore
243000.00000000003,25198000,1142.0,1.0,0.0,39029.0,1,2.0,2,3.3,15,11.1,Bejai,Mangalore
268000.0,13426000,1143.0,2.0,10.0,48782.0,2,2.0,2,3.0,15,11.1,Derebail,Mangalore
218000.00000000003,19060000,1665.0,1.0,5.0,21648.0,3,0.3,5,2.4,15,11.1,Derebail,Mangalore
343000.0,15481000,1157.0,3.0,3.0,32922.0,3,1.2,4,2.9,15,11.1,Derebail,Mangalore
79000.0,23171000,1670.0,2.0,0.0,31898.0,3,2.2,2,3.5,15,11.1,Derebail,Mangalore
104000.0,29828000,1161.0,2.0,11.0,25250.0,2,2.1,1,2.9,15,11.1,Derebail,Mangalore
122000.0,14468000,1167.0,2.0,12.0,27821.0,4,1.5,5,3.3,15,11.1,Derebail,Mangalore
190000.0,15499000,1182.0,3.0,14.0,30893.0,3,2.1,2,2.6,15,11.1,Bejai,Mangalore
140000.0,10892000,1706.0,1.0,10.0,41651.0,3,1.0,1,3.0,15,11.1,Derebail,Mangalore
222000.00000000003,17549000,1196.0,3.0,4.0,31421.0,1,1.7,3,1.1,15,11.1,Derebail,Mangalore
290000.0,28824000,1198.0,1.0,3.0,32959.0,2,2.2,2,3.2,15,11.1,Bejai,Mangalore
240000.0,20121000,1208.0,3.0,11.0,43205.0,1,1.2,5,1.1,15,11.1,Bejai,Mangalore
340000.0,37018000,1725.0,2.0,12.0,48326.0,1,0.7,5,1.5,15,11.1,Derebail,Mangalore
315000.0,11420000,1235.0,3.0,10.0,54994.0,1,0.3,2,0.5,15,11.1,Bejai,Mangalore
41000.0,37027000,1239.0,2.0,9.0,28381.0,2,0.6,5,1.5,15,11.1,Bejai,Mangalore
42000.0,23212000,1753.0,3.0,10.0,19685.0,4,1.3,2,2.0,15,11.1,Bejai,Mangalore
158000.0,28332000,1245.0,3.0,13.0,46310.0,2,2.5,2,2.5,15,11.1,Derebail,Mangalore
133000.0,37557000,1771.0,2.0,1.0,45297.0,2,2.0,4,1.1,15,11.1,Bejai,Mangalore
226000.0,25270000,1266.0,2.0,8.0,51443.0,2,2.0,3,2.6,15,11.1,Derebail,Mangalore
201000.0,24261000,1784.0,2.0,10.0,18682.0,3,1.1,1,1.8,15,11.1,Derebail,Mangalore
283000.0,18635000,1785.0,2.0,8.0,48384.0,1,0.2,4,3.2,15,11.1,Bejai,Mangalore
208000.0,14030000,1794.0,2.0,3.0,15104.0,2,0.7,5,1.4,15,11.1,Derebail,Mangalore
326000.0,10960000,1282.0,1.0,3.0,39171.0,3,0.4,3,1.2,15,11.1,Bejai,Mangalore
76000.0,26321000,1297.0,2.0,1.0,43268.0,4,0.9,2,2.2,15,11.1,Bejai,Mangalore
269000.0,34518000,1302.0,3.0,5.0,47363.0,2,1.6,5,1.5,15,11.1,Derebail,Mangalore
294000.0,13015000,1820.0,2.0,10.0,49930.0,3,2.4,5,1.3,15,11.1,Bejai,Mangalore
319000.0,19680000,1312.0,1.0,5.0,53009.0,2,2.1,5,3.1,15,11.1,Bejai,Mangalore
230000.0,15085000,1320.0,2.0,11.0,24338.0,3,1.9,2,1.1,15,11.1,Bejai,Mangalore
48000.0,31470000,1833.0,1.0,3.0,47895.0,3,1.4,3,1.9,15,11.1,Bejai,Mangalore
148000.0,23280000,1842.0,2.0,14.0,46876.0,4,2.0,4,2.0,15,11.1,Derebail,Mangalore
166000.0,22256000,818.0,2.0,13.0,38179.0,4,1.8,5,0.9,15,11.1,Derebail,Mangalore
116000.0,47347000,821.0,1.0,5.0,25384.0,3,2.3,5,3.4,15,11.1,Derebail,Mangalore
93000.0,31478000,822.0,2.0,1.0,38188.0,2,1.9,5,0.4,15,11.1,Derebail,Mangalore
57999.99999999999,11517000,1848.0,3.0,8.0,28478.0,3,2.1,4,1.5,15,11.1,Bejai,Mangalore
82000.0,15617000,1337.0,3.0,2.0,38720.0,4,0.5,3,1.2,15,11.1,Bejai,Mangalore
83000.0,16130000,826.0,2.0,8.0,47431.0,4,0.5,3,3.3,15,11.1,Derebail,Mangalore
38000.0,26883000,829.0,3.0,5.0,39752.0,2,2.1,2,0.4,15,11.1,Bejai,Mangalore
91000.0,31499000,830.0,3.0,1.0,30538.0,2,0.4,4,1.2,15,11.1,Bejai,Mangalore
66000.0,23823000,1342.0,1.0,8.0,39249.0,4,1.6,3,2.7,15,11.1,Bejai,Mangalore
216000.0,36113000,1856.0,3.0,7.0,41812.0,4,2.4,3,3.1,15,11.1,Derebail,Mangalore
234000.0,16665000,1861.0,2.0,10.0,31574.0,2,2.2,4,0.7,15,11.1,Derebail,Mangalore
334000.0,36121000,841.0,3.0,6.0,16217.0,3,2.1,5,1.7,15,11.1,Derebail,Mangalore
309000.0,15136000,842.0,1.0,8.0,26975.0,1,2.0,3,1.4,15,11.1,Derebail,Mangalore
341000.0,28458000,1356.0,2.0,9.0,38752.0,2,1.0,1,1.6,15,11.1,Bejai,Mangalore
252000.0,39730000,1869.0,2.0,9.0,52578.0,3,0.9,3,3.3,15,11.1,Derebail,Mangalore
70000.0,38719000,1358.0,3.0,9.0,30052.0,2,0.4,2,1.6,15,11.1,Bejai,Mangalore
145000.0,43327000,1880.0,2.0,4.0,51557.0,1,0.9,5,2.6,15,11.1,Bejai,Mangalore
195000.0,26434000,869.0,2.0,0.0,44902.0,1,0.6,5,2.0,15,11.1,Bejai,Mangalore
120000.0,46409000,873.0,1.0,7.0,31592.0,3,0.7,5,2.9,15,11.1,Bejai,Mangalore
188000.0,48972000,875.0,3.0,7.0,26476.0,1,0.5,4,3.2,15,11.1,Derebail,Mangalore
113000.0,13652000,1389.0,3.0,7.0,53614.0,2,2.5,2,0.9,15,11.1,Bejai,Mangalore
163000.0,44389000,1394.0,2.0,2.0,40306.0,3,0.2,1,3.1,15,11.1,Bejai,Mangalore
106000.0,24427000,886.0,2.0,5.0,16758.0,2,2.4,4,1.0,15,11.1,Derebail,Mangalore
131000.0,40812000,1914.0,3.0,9.0,36727.0,2,1.1,4,1.4,15,11.1,Bejai,Mangalore
174000.0,21867000,896.0,3.0,1.0,40825.0,4,0.7,2,3.0,15,11.1,Derebail,Mangalore
199000.0,23403000,899.0,3.0,4.0,30592.0,3,2.0,4,0.4,15,11.1,Bejai,Mangalore
167000.0,12150000,1414.0,3.0,1.0,19328.0,3,1.1,2,0.8,15,11.1,Bejai,Mangalore
267000.0,31095000,903.0,3.0,8.0,49537.0,1,2.3,5,0.5,15,11.1,Bejai,Mangalore
299000.0,13689000,1931.0,3.0,12.0,15747.0,3,0.4,5,1.4,15,11.1,Bejai,Mangalore
217000.0,34685000,1422.0,2.0,2.0,34697.0,2,2.3,2,1.0,15,11.1,Bejai,Mangalore
249000.00000000003,49554000,1423.0,2.0,12.0,25484.0,3,0.7,5,1.7,15,11.1,Derebail,Mangalore
274000.0,28053000,1424.0,1.0,12.0,49038.0,3,0.9,3,0.9,15,11.1,Derebail,Mangalore
317000.0,33687000,910.0,2.0,3.0,37264.0,3,1.5,1,2.5,15,11.1,Derebail,Mangalore
324000.0,14233000,1426.0,2.0,2.0,53137.0,1,1.2,4,1.4,15,11.1,Bejai,Mangalore
292000.0,26523000,918.0,2.0,0.0,37273.0,2,1.9,3,1.3,15,11.1,Bejai,Mangalore
110000.0,44449000,923.0,1.0,8.0,51103.0,4,0.5,4,0.5,15,11.1,Derebail,Mangalore
285000.0,34732000,926.0,3.0,1.0,32680.0,1,0.8,1,2.1,15,11.1,Derebail,Mangalore
203000.0,25520000,1954.0,2.0,2.0,22956.0,4,2.0,1,2.1,15,11.1,Bejai,Mangalore
310000.0,11188000,935.0,1.0,8.0,17848.0,2,1.4,2,0.3,15,11.1,Derebail,Mangalore
178000.0,15802000,940.0,1.0,3.0,50618.0,3,0.4,2,1.0,15,11.1,Derebail,Mangalore
71000.0,23994000,944.0,2.0,1.0,47548.0,1,2.4,1,3.4,15,11.1,Bejai,Mangalore
96000.0,42428000,945.0,2.0,13.0,15296.0,2,1.1,3,1.2,15,11.1,Derebail,Mangalore
146000.0,12231000,1460.0,3.0,5.0,44482.0,2,0.8,4,1.0,15,11.1,Bejai,Mangalore
196000.0,35273000,1466.0,2.0,6.0,24002.0,3,2.0,3,1.9,15,11.1,Derebail,Mangalore
121000.0,38858000,1468.0,2.0,5.0,34246.0,4,1.0,4,3.3,15,11.1,Bejai,Mangalore
296000.0,49614000,1475.0,3.0,13.0,15310.0,2,1.5,4,2.2,15,11.1,Bejai,Mangalore
321000.0,40910000,1484.0,3.0,14.0,54229.0,1,1.1,1,0.4,15,11.1,Derebail,Mangalore
346000.0,30671000,1999.0,3.0,0.0,24023.0,2,1.9,4,1.7,15,11.1,Derebail,Mangalore
239000.0,10711000,975.0,3.0,0.0,28120.0,3,2.1,4,1.2,15,11.1,Derebail,Mangalore
257000.0,20451000,982.0,3.0,7.0,23005.0,1,0.5,1,2.2,15,11.1,Bejai,Mangalore
307000.0,28139000,994.0,2.0,3.0,53231.0,1,1.2,1,1.6,15,11.1,Bejai,Mangalore
314000.0,46580000,1532.0,2.0,6.0,25077.0,3,1.1,2,1.4,15,11.1,Bejai,Mangalore
51000.0,14851000,2050.0,3.0,14.0,23060.0,2,2.6,2,0.8,15,11.1,Derebail,Mangalore
124000.0,44555000,2054.0,3.0,9.0,18460.0,5,1.7,3,3.5,15,11.1,Bejai,Mangalore
270000.0,13839000,1545.0,3.0,1.0,38431.0,2,1.9,5,1.3,15,11.1,Derebail,Mangalore
394000.0,51729000,2058.0,2.0,7.0,35878.0,4,1.6,3,3.4,15,11.1,Bejai,Mangalore
329000.0,40989000,1035.0,1.0,13.0,20017.0,4,1.4,2,1.0,15,11.1,Derebail,Mangalore
346000.0,49204000,1561.0,3.0,3.0,58932.0,5,2.6,6,0.7,15,11.1,Bejai,Mangalore
375000.0,31796000,2075.0,4.0,19.0,56885.0,3,1.4,3,1.8,15,11.1,Derebail,Mangalore
225000.0,52792000,1565.0,2.0,16.0,26679.0,4,1.4,3,2.1,15,11.1,Bejai,Mangalore
183000.0,30784000,1567.0,4.0,3.0,54845.0,2,0.4,3,1.4,15,11.1,Derebail,Mangalore
108000.0,45640000,1057.0,4.0,9.0,41536.0,1,1.5,4,2.0,15,11.1,Derebail,Mangalore
290000.0,52309000,1058.0,3.0,19.0,37952.0,5,1.9,2,3.0,15,11.1,Derebail,Mangalore
379000.0,36450000,2083.0,1.0,6.0,31811.0,2,1.1,1,1.6,15,11.1,Bejai,Mangalore
175000.0,17510000,2042.0,1.0,12.0,45637.0,5,1.4,4,2.6,15,11.1,Bejai,Mangalore
250000.0,12903000,1061.0,4.0,16.0,28232.0,5,1.0,3,3.0,15,11.1,Derebail,Mangalore
50000.0,49259000,2092.0,2.0,19.0,54856.0,3,1.6,6,1.5,15,11.1,Bejai,Mangalore
125000.0,32367000,2093.0,3.0,2.0,50255.0,3,2.2,6,1.8,15,11.1,Derebail,Mangalore
300000.0,19572000,2095.0,4.0,14.0,54863.0,2,1.0,3,1.1,15,11.1,Derebail,Mangalore
400000.0,28798000,1584.0,1.0,17.0,40529.0,5,2.5,2,1.1,15,11.1,Bejai,Mangalore
150000.0,35485000,1587.0,2.0,6.0,24145.0,5,0.9,4,1.4,15,11.1,Bejai,Mangalore
236000.0,43677000,1077.0,3.0,19.0,50269.0,5,1.2,2,1.9,15,11.1,Bejai,Mangalore
286000.0,20130000,1591.0,1.0,2.0,32361.0,3,1.1,6,1.6,15,11.1,Bejai,Mangalore
268000.0,24742000,1080.0,3.0,15.0,19050.0,3,1.4,3,3.1,15,11.1,Derebail,Mangalore
311000.0,24235000,2118.0,4.0,5.0,53368.0,1,2.7,1,0.5,15,11.1,Bejai,Mangalore
336000.0,12464000,1612.0,2.0,12.0,39546.0,5,1.2,2,0.6,15,11.1,Derebail,Mangalore
343000.0,53429000,1619.0,3.0,0.0,43133.0,3,1.5,3,3.0,15,11.1,Derebail,Mangalore
161000.0,29376000,2138.0,4.0,13.0,42121.0,5,1.5,4,1.7,15,11.1,Bejai,Mangalore
129000.0,51393000,1115.0,1.0,6.0,58507.0,5,1.8,4,0.6,15,11.1,Derebail,Mangalore
204000.0,52420000,1128.0,2.0,2.0,33421.0,4,0.6,4,1.0,15,11.1,Bejai,Mangalore
304000.0,18634000,1132.0,4.0,1.0,25230.0,4,2.6,2,1.5,15,11.1,Derebail,Mangalore
122000.0,51916000,1653.0,3.0,1.0,55957.0,1,2.0,1,3.3,15,11.1,Bejai,Mangalore
297000.0,28366000,1657.0,3.0,10.0,54424.0,4,2.0,5,1.2,15,11.1,Bejai,Mangalore
215000.0,53456000,2174.0,2.0,4.0,43680.0,2,1.2,4,2.5,15,11.1,Derebail,Mangalore
240000.0,38612000,1152.0,2.0,17.0,32428.0,5,1.5,4,1.7,15,11.1,Bejai,Mangalore
390000.0,49878000,1667.0,1.0,13.0,50864.0,3,2.6,1,0.5,15,11.1,Bejai,Mangalore
365000.0,35554000,1164.0,4.0,4.0,28349.0,4,2.7,4,0.5,15,11.1,Bejai,Mangalore
233000.0,51430000,1704.0,1.0,13.0,40126.0,5,2.7,2,2.9,15,11.1,Derebail,Mangalore
151000.0,14057000,1706.0,1.0,15.0,44734.0,1,2.6,6,3.0,15,11.1,Derebail,Mangalore
344000.0,49394000,1196.0,4.0,16.0,37059.0,4,1.9,2,1.4,15,11.1,Derebail,Mangalore
112000.0,15606000,1197.0,2.0,8.0,19148.0,1,0.9,6,0.4,15,11.1,Bejai,Mangalore
230000.0,39676000,1715.0,2.0,11.0,33489.0,1,2.5,6,3.0,15,11.1,Bejai,Mangalore
212000.0,29437000,1752.0,1.0,6.0,56017.0,5,1.5,5,3.4,15,11.1,Bejai,Mangalore
205000.0,50943000,1251.0,4.0,14.0,56533.0,3,1.3,5,2.8,15,11.1,Derebail,Mangalore
237000.0,34050000,1254.0,3.0,17.0,29912.0,3,0.5,5,1.7,15,11.1,Bejai,Mangalore
305000.0,45826000,1772.0,3.0,6.0,25306.0,3,1.1,4,2.9,15,11.1,Derebail,Mangalore
80000.0,49933000,1264.0,1.0,5.0,44252.0,1,2.1,2,1.1,15,11.1,Bejai,Mangalore
337000.0,25360000,1271.0,2.0,8.0,42718.0,5,2.2,4,3.1,15,11.1,Derebail,Mangalore
330000.0,40210000,1787.0,3.0,7.0,39647.0,5,0.7,3,1.3,15,11.1,Derebail,Mangalore
48000.0,45333000,1813.0,2.0,15.0,31977.0,3,2.2,4,0.3,15,11.1,Bejai,Mangalore
98000.0,51478000,1816.0,2.0,18.0,45804.0,2,0.4,2,1.7,15,11.1,Derebail,Mangalore
123000.0,31516000,1305.0,4.0,12.0,20206.0,4,1.4,4,2.7,15,11.1,Bejai,Mangalore
348000.0,28445000,1307.0,1.0,9.0,35577.0,2,2.3,2,1.5,15,11.1,Bejai,Mangalore
141000.0,42269000,1313.0,1.0,14.0,51452.0,3,2.2,5,1.5,15,11.1,Bejai,Mangalore
90000.0,35106000,1840.0,2.0,7.0,33029.0,5,2.1,5,0.7,15,11.1,Derebail,Mangalore
85000.0,21285000,1341.0,1.0,8.0,50950.0,3,2.0,3,3.5,15,11.1,Bejai,Mangalore
62000.0,29477000,1344.0,1.0,11.0,59656.0,3,0.8,3,1.4,15,11.1,Derebail,Mangalore
92000.0,13609000,1345.0,2.0,11.0,43275.0,1,2.1,4,3.2,15,11.1,Bejai,Mangalore
66000.0,31021000,1858.0,2.0,0.0,25870.0,5,1.1,1,3.7,15,11.1,Derebail,Mangalore
67000.0,49972000,1348.0,3.0,13.0,57102.0,2,1.1,6,0.6,15,11.1,Derebail,Mangalore
259000.0,40249000,1863.0,1.0,6.0,22295.0,5,2.6,4,1.5,15,11.1,Bejai,Mangalore
266000.0,36670000,1868.0,2.0,2.0,58648.0,4,1.5,5,2.9,15,11.1,Derebail,Mangalore
291000.0,44864000,1873.0,2.0,13.0,57115.0,5,2.6,3,3.2,15,11.1,Bejai,Mangalore
391000.0,38725000,1878.0,3.0,12.0,44844.0,1,0.8,1,2.8,15,11.1,Derebail,Mangalore
384000.0,27461000,1889.0,3.0,11.0,43309.0,5,2.7,5,1.1,15,11.1,Bejai,Mangalore
334000.0,23880000,867.0,3.0,5.0,50990.0,5,0.8,2,2.9,15,11.1,Derebail,Mangalore
309000.0,36172000,874.0,3.0,2.0,50479.0,5,1.9,5,1.2,15,11.1,Bejai,Mangalore
159000.0,30550000,1387.0,3.0,11.0,44853.0,4,1.6,3,3.5,15,11.1,Bejai,Mangalore
184000.0,13658000,878.0,1.0,2.0,30010.0,2,2.0,4,3.2,15,11.1,Bejai,Mangalore
177000.0,35167000,1904.0,1.0,5.0,56133.0,3,0.8,5,3.6,15,11.1,Bejai,Mangalore
227000.0,34658000,1906.0,2.0,14.0,59206.0,3,2.5,5,2.4,15,11.1,Derebail,Mangalore
352000.0,35172000,1395.0,1.0,16.0,32080.0,3,0.6,5,3.0,15,11.1,Derebail,Mangalore
377000.0,51047000,888.0,4.0,5.0,47441.0,1,1.2,2,1.0,15,11.1,Derebail,Mangalore
95000.0,13161000,1402.0,2.0,15.0,42833.0,3,2.4,1,2.0,15,11.1,Derebail,Mangalore
145000.0,31597000,1407.0,4.0,9.0,47440.0,4,0.4,3,1.8,15,11.1,Bejai,Mangalore
113000.0,46452000,1923.0,4.0,11.0,19286.0,5,2.4,6,0.8,15,11.1,Derebail,Mangalore
188000.0,33653000,1420.0,4.0,14.0,54614.0,5,1.3,6,3.2,15,11.1,Derebail,Mangalore
313000.0,34680000,1933.0,4.0,13.0,32598.0,3,1.9,3,3.3,15,11.1,Bejai,Mangalore
106000.0,17272000,1935.0,4.0,8.0,23393.0,2,0.9,5,3.0,15,11.1,Derebail,Mangalore
256000.0,19847000,1940.0,1.0,14.0,30051.0,2,2.1,3,3.5,15,11.1,Bejai,Mangalore
231000.0,29575000,920.0,2.0,10.0,19308.0,2,2.6,4,3.5,15,11.1,Bejai,Mangalore
356000.0,18313000,1439.0,3.0,3.0,40816.0,1,0.7,1,0.4,15,11.1,Bejai,Mangalore
99000.0,45968000,1440.0,3.0,19.0,25466.0,2,1.6,1,2.5,15,11.1,Bejai,Mangalore
74000.0,43410000,1956.0,3.0,17.0,46973.0,5,0.4,2,0.4,15,11.1,Derebail,Mangalore
117000.0,54681000,1965.0,4.0,11.0,18819.0,1,0.9,1,1.8,15,11.1,Bejai,Mangalore
267000.0,18331000,947.0,4.0,19.0,38790.0,2,0.7,2,1.8,15,11.1,Derebail,Mangalore
349000.0,41886000,1470.0,1.0,6.0,22412.0,1,1.3,2,3.3,15,11.1,Bejai,Mangalore
210000.0,30113000,1991.0,4.0,18.0,59280.0,2,1.0,5,2.5,15,11.1,Derebail,Mangalore
278000.0,26020000,1995.0,4.0,1.0,19344.0,3,0.6,6,1.6,15,11.1,Derebail,Mangalore
335000.0,43432000,1485.0,2.0,7.0,44441.0,4,2.4,1,2.2,15,11.1,Bejai,Mangalore
378000.0,16818000,1488.0,4.0,2.0,51610.0,5,0.4,4,1.5,15,11.1,Derebail,Mangalore
153000.0,21948000,979.0,4.0,14.0,29599.0,3,2.3,6,0.6,15,11.1,Derebail,Mangalore
178000.0,24521000,1016.0,4.0,12.0,51624.0,4,1.9,6,1.4,15,11.1,Bejai,Mangalore
71000.0,29137000,985.0,2.0,10.0,44968.0,1,1.3,4,2.8,15,11.1,Bejai,Mangalore
146000.0,36308000,989.0,4.0,12.0,41907.0,2,0.5,3,1.2,15,11.1,Bejai,Mangalore
396000.0,29657000,991.0,4.0,10.0,26046.0,4,1.6,2,3.2,15,11.1,Derebail,Mangalore
371000.0,50654000,998.0,2.0,19.0,34251.0,5,1.1,4,1.9,15,11.1,Derebail,Mangalore
139000.0,41456000,2028.0,2.0,6.0,24528.0,4,0.7,4,1.8,15,11.1,Bejai,Mangalore
307000.0,49139000,2032.0,4.0,8.0,52697.0,5,0.5,6,1.9,15,11.1,Derebail,Mangalore
382000.0,38902000,2040.0,3.0,13.0,22493.0,3,1.3,5,2.1,15,11.1,Bejai,Mangalore
364000.0,51703000,1018.0,2.0,4.0,50149.0,3,2.7,2,1.7,15,11.1,Derebail,Mangalore
389000.0,43002000,2047.0,4.0,6.0,58360.0,3,1.0,5,3.0,15,11.1,Derebail,Mangalore
56000.00000000001,24577000,2050.0,4.0,8.0,31232.0,5,0.4,5,3.5,15,11.1,Shakti Nagar,Mangalore
124000.0,29699000,1037.0,1.0,7.0,25601.0,1,2.5,1,2.4,15,11.1,Shakti Nagar,Mangalore
278000.0,42503000,2066.0,4.0,5.0,61445.0,5,1.1,2,1.1,15,11.1,Shakti Nagar,Mangalore
270000.0,19981000,1043.0,5.0,11.0,24070.0,4,2.6,6,0.8,15,11.1,Shakti Nagar,Mangalore
449000.0,17423000,1044.0,3.0,13.0,44562.0,2,1.5,2,3.6,15,11.1,Shakti Nagar,Mangalore
107000.0,23056000,1557.0,4.0,3.0,48661.0,6,1.2,1,1.3,15,11.1,Shakti Nagar,Mangalore
177000.0,40467000,1556.0,3.0,10.0,39961.0,6,2.6,1,3.3,15,11.1,Shakti Nagar,Mangalore
441000.0,36372000,1563.0,4.0,14.0,31770.0,6,1.3,5,3.2,15,11.1,Shakti Nagar,Mangalore
407000.0,43042000,1564.0,1.0,24.0,38948.0,3,2.9,7,0.7,15,11.1,Shakti Nagar,Mangalore
196000.0,18987000,1578.0,5.0,21.0,61488.0,2,2.8,7,1.9,15,11.1,Shakti Nagar,Mangalore
159000.0,21547000,2093.0,2.0,9.0,60979.0,3,2.9,1,1.2,15,11.1,Shakti Nagar,Mangalore
392000.0,52783000,2096.0,4.0,13.0,38451.0,6,2.0,2,2.7,15,11.1,Shakti Nagar,Mangalore
437000.0,54322000,1590.0,2.0,7.0,68152.0,1,1.5,2,3.9,15,11.1,Shakti Nagar,Mangalore
275000.0,51764000,1082.0,3.0,5.0,20540.0,2,1.4,3,1.5,15,11.1,Shakti Nagar,Mangalore
100000.0,22583000,1597.0,5.0,10.0,33347.0,6,0.9,1,4.0,15,11.1,Shakti Nagar,Mangalore
200000.0,31800000,1601.0,3.0,19.0,39493.0,1,2.0,3,4.0,15,11.1,Shakti Nagar,Mangalore
475000.0,60474000,2118.0,1.0,24.0,56904.0,3,1.9,1,4.0,15,11.1,Shakti Nagar,Mangalore
143000.0,35902000,1607.0,5.0,16.0,30793.0,5,2.6,2,1.9,15,11.1,Shakti Nagar,Mangalore
400000.0,38975000,1609.0,3.0,16.0,68683.0,4,1.7,5,2.9,15,11.1,Shakti Nagar,Mangalore
418000.0,56382000,1105.0,3.0,24.0,55890.0,6,1.9,3,3.6,15,11.1,Shakti Nagar,Mangalore
450000.0,32837000,1109.0,4.0,19.0,46166.0,3,2.4,6,2.7,15,11.1,Shakti Nagar,Mangalore
211000.0,43590000,1110.0,2.0,7.0,56918.0,1,2.1,4,1.2,15,11.1,Shakti Nagar,Mangalore
236000.0,25671000,2135.0,1.0,11.0,69208.0,5,0.9,4,3.1,15,11.1,Shakti Nagar,Mangalore
243000.00000000003,41031000,1111.0,3.0,11.0,23641.0,6,0.6,5,2.8,15,11.1,Shakti Nagar,Mangalore
318000.0,26699000,1627.0,5.0,20.0,53340.0,2,2.1,1,1.5,15,11.1,Shakti Nagar,Mangalore
311000.0,50764000,1115.0,2.0,3.0,45152.0,2,1.0,7,3.9,15,11.1,Shakti Nagar,Mangalore
111000.0,37460000,2141.0,5.0,22.0,68705.0,5,1.3,1,2.4,15,11.1,Shakti Nagar,Mangalore
154000.0,20566000,1631.0,4.0,3.0,52833.0,6,2.1,2,3.6,15,11.1,Shakti Nagar,Mangalore
229000.0,41048000,1119.0,2.0,11.0,22116.0,5,1.1,6,3.5,15,11.1,Shakti Nagar,Mangalore
354000.0,21081000,2148.0,5.0,4.0,41061.0,2,1.9,5,0.7,15,11.1,Shakti Nagar,Mangalore
379000.0,41050000,1641.0,3.0,4.0,24171.0,5,1.7,5,3.2,15,11.1,Shakti Nagar,Mangalore
404000.0,18528000,1644.0,1.0,5.0,53870.0,1,1.1,7,2.1,15,11.1,Shakti Nagar,Mangalore
122000.0,42083000,2157.0,3.0,6.0,60015.0,6,1.1,5,1.3,15,11.1,Shakti Nagar,Mangalore
486000.00000000006,55908000,1645.0,1.0,22.0,21618.0,6,2.9,7,1.1,15,11.1,Shakti Nagar,Mangalore
115000.0,42598000,2159.0,2.0,19.0,56436.0,1,2.4,6,1.2,15,11.1,Shakti Nagar,Mangalore
240000.0,58474000,2161.0,3.0,0.0,44661.0,3,1.6,4,2.6,15,11.1,Shakti Nagar,Mangalore
322000.0,39025000,1655.0,5.0,15.0,40567.0,5,1.7,1,1.1,15,11.1,Shakti Nagar,Mangalore
340000.0,64121000,1144.0,3.0,14.0,65656.0,4,2.9,3,2.6,15,11.1,Shakti Nagar,Mangalore
397000.0,48763000,1146.0,3.0,7.0,51834.0,6,2.8,2,2.1,15,11.1,Shakti Nagar,Mangalore
372000.0,21120000,1658.0,1.0,10.0,59516.0,4,1.9,5,3.9,15,11.1,Shakti Nagar,Mangalore
315000.0,29314000,2178.0,3.0,21.0,33921.0,6,1.6,3,3.7,15,11.1,Shakti Nagar,Mangalore
365000.0,45698000,1668.0,3.0,4.0,28290.0,6,0.9,6,1.8,15,11.1,Shakti Nagar,Mangalore
183000.0,17030000,1170.0,3.0,23.0,54914.0,6,0.7,4,1.9,15,11.1,Shakti Nagar,Mangalore
158000.0,40072000,1684.0,3.0,4.0,26248.0,1,0.8,5,1.8,15,11.1,Shakti Nagar,Mangalore
283000.0,28808000,2196.0,5.0,24.0,22670.0,1,2.0,2,2.7,15,11.1,Shakti Nagar,Mangalore
208000.0,52876000,1687.0,2.0,16.0,51855.0,6,0.6,7,1.6,15,11.1,Shakti Nagar,Mangalore
258000.0,21644000,1688.0,1.0,8.0,33436.0,5,1.0,1,0.8,15,11.1,Shakti Nagar,Mangalore
226000.0,62094000,1176.0,3.0,12.0,69277.0,5,2.4,5,3.9,15,11.1,Shakti Nagar,Mangalore
326000.0,62606000,1181.0,5.0,10.0,40608.0,2,3.0,4,3.6,15,11.1,Shakti Nagar,Mangalore
76000.0,50327000,1694.0,2.0,20.0,45219.0,4,0.9,1,1.5,15,11.1,Shakti Nagar,Mangalore
483000.0,28824000,1189.0,2.0,15.0,68775.0,4,2.9,3,2.4,15,11.1,Shakti Nagar,Mangalore
476000.0,59035000,2218.0,3.0,3.0,24745.0,1,1.3,3,0.9,15,11.1,Shakti Nagar,Mangalore
433000.0,24220000,1706.0,1.0,20.0,69290.0,6,0.6,1,3.1,15,11.1,Shakti Nagar,Mangalore
126000.0,19613000,1194.0,3.0,23.0,47787.0,5,1.6,3,2.1,15,11.1,Shakti Nagar,Mangalore
